CourseCode,Department,SBERT_Similarity,ILO_Count
DA7011,Matematiska institutionen,0.6867067992687226,5.0
NU3001,Institutionen för medicinsk näringslära,0.6385220587253571,2.0
TYA002,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7104986205697059,10.0
MT5006,Matematiska institutionen,0.5580032050609589,5.0
EC2101,Nationalekonomiska institutionen,0.6805366948246956,2.0
EC2102,Nationalekonomiska institutionen,0.8027583584189415,4.0
EC2201,Nationalekonomiska institutionen,0.5094836907727378,7.0
EC2301,Nationalekonomiska institutionen,0.7275990843772888,3.0
ST200G,Statistiska institutionen,0.635276585817337,5.0
ST300G,Statistiska institutionen,0.683432400226593,5.0
TYA703,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6633973717689514,3.0
TYA705,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6452130675315857,3.0
TYA802,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6666053036848704,3.0
TYA804,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6333270768324534,3.0
ST303G,Statistiska institutionen,0.7117095053195953,5.0
BL3005,Institutionen för biologisk grundutbildning (BIG),0.5937457084655762,3.0
KG1208,Kulturgeografiska institutionen,0.8334579616785049,2.0
BL7012,Institutionen för biologisk grundutbildning (BIG),0.7986026182770729,4.0
BL7018,Institutionen för biologisk grundutbildning (BIG),0.7097445726394653,2.0
BL3004,Institutionen för biologisk grundutbildning (BIG),0.6818415919939677,3.0
KG7204,Kulturgeografiska institutionen,0.8064934313297272,3.0
KG7206,Kulturgeografiska institutionen,0.656170388062795,3.0
KG7207,Kulturgeografiska institutionen,0.7744831621646882,5.0
ST304G,Statistiska institutionen,0.7642875909805298,2.0
AS7001,Institutionen för astronomi,0.5978341350952784,6.0
TYA702,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6633973717689514,3.0
TYA704,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6452130675315857,3.0
TYA803,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6666053036848704,3.0
TYA805,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6311721652746201,3.0
HI4000,Historiska institutionen,0.6125431451946497,8.0
SOA200,Sociologiska institutionen,0.6489240944385528,10.0
SOD200,Sociologiska institutionen,0.6296537237034904,9.0
SOB200,Sociologiska institutionen,0.6252692624926567,10.0
SOC200,Sociologiska institutionen,0.6296537237034904,9.0
SLKPS2,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7602810710668564,2.0
PS2211,Psykologiska institutionen,0.7434462755918503,2.0
PS2214,Psykologiska institutionen,0.749008372426033,2.0
PS3311,Psykologiska institutionen,0.5971225102742513,3.0
PS3316,Psykologiska institutionen,0.5995969474315643,3.0
FAA702,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8428859015305837,3.0
FAA701,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8914861232042313,2.0
LV3100,Institutionen för kultur och estetik,0.5747395101934671,8.0
MI8007,Institutionen för miljövetenskap (ACES),0.7118612453341484,4.0
SV7031,Statsvetenskapliga institutionen,0.7523276011149088,6.0
SV7007,Statsvetenskapliga institutionen,0.7813547551631927,3.0
SV7017,Statsvetenskapliga institutionen,0.7619108587503434,5.0
SV7018,Statsvetenskapliga institutionen,0.5597742646932602,3.0
TYA710,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6633973717689514,3.0
TYA712,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6452130675315857,3.0
LV6500,Institutionen för kultur och estetik,0.6227578371763229,3.0
BL4009,Institutionen för biologisk grundutbildning (BIG),0.633172357082367,5.0
DA3004,Matematiska institutionen,0.6196443885564804,7.0
FK5015,Fysikum,0.6117014562090238,6.0
BE7008,Matematiska institutionen,0.6031562611460686,4.0
BE7006,Matematiska institutionen,0.6514110948358264,7.0
BE7009,Matematiska institutionen,0.44891609996557236,2.0
NU3003,Institutionen för medicinsk näringslära,0.605962485074997,4.0
NU3007,Institutionen för medicinsk näringslära,0.7237119078636169,5.0
NU3008,Institutionen för medicinsk näringslära,0.702401751279831,5.0
EC2105,Nationalekonomiska institutionen,0.7512043565511703,2.0
UC109F,Institutionen för pedagogik och didaktik,0.8166053394476572,3.0
MT5009,Matematiska institutionen,0.5559614822268486,4.0
SO7200,Sociologiska institutionen,0.720884484052658,5.0
SOB400,Sociologiska institutionen,0.6956002593040467,5.0
IB315B,Institutionen för data- och systemvetenskap (DSV),0.7089892327785492,1.0
IB304B,Institutionen för data- och systemvetenskap (DSV),0.6404133637746176,3.0
IB728B,Institutionen för data- och systemvetenskap (DSV),0.7507323225339254,3.0
MO8001,Meteorologiska institutionen (MISU),0.6654206017653147,3.0
MO8002,Meteorologiska institutionen (MISU),0.8295241296291351,1.0
MO7003,Meteorologiska institutionen (MISU),0.4394410252571106,3.0
HI8013,Historiska institutionen,0.4736692547798157,5.0
IB310B,Institutionen för data- och systemvetenskap (DSV),0.7238157391548157,1.0
EC2106,Nationalekonomiska institutionen,0.5395738879839579,3.0
NS2014,Institutionen för svenska och flerspråkighet,0.801052138209343,2.0
LV2400,Institutionen för kultur och estetik,0.7266532352992466,7.0
PRMFI1,Företagsekonomiska institutionen,0.7585720717906952,6.0
UC230F,Institutionen för pedagogik och didaktik,0.7241411149501801,5.0
UQ201A,Specialpedagogiska institutionen,0.7291328012943268,4.0
PEMA21,Institutionen för pedagogik och didaktik,0.6897826790809631,2.0
EH2101,Institutionen för ekonomisk historia och internationella relationer,0.6907261734207472,6.0
BL5019,Institutionen för biologisk grundutbildning (BIG),0.6794683076441288,4.0
HA24FF,Juridiska institutionen,0.5993542795379957,6.0
HA84FF,Juridiska institutionen,0.5331355109810829,4.0
FE5122,Företagsekonomiska institutionen,0.5781683226426443,6.0
NU3009,Institutionen för medicinsk näringslära,0.6607118546962738,5.0
NU3010,Institutionen för medicinsk näringslära,0.7819579169154167,6.0
HI8019,Historiska institutionen,0.452483731508255,5.0
BE7012,Matematiska institutionen,0.5546221807599068,2.0
ML012C,Institutionen för data- och systemvetenskap (DSV),0.6151302754878998,6.0
KV5220,Institutionen för kultur och estetik,0.8754446804523468,2.0
EC2107,Nationalekonomiska institutionen,0.661740576227506,6.0
ST306G,Statistiska institutionen,0.830708235502243,2.0
MM8015,Matematiska institutionen,0.7632636527220408,3.0
FV7301,Institutionen för mediestudier,0.7127312906086445,4.0
FV7302,Institutionen för mediestudier,0.7158375475555658,4.0
KV5221,Institutionen för kultur och estetik,0.5903403560320536,3.0
KV5223,Institutionen för kultur och estetik,0.7324510216712952,2.0
JO3056,Institutionen för mediestudier,0.7699077725410461,1.0
ML301C,Institutionen för data- och systemvetenskap (DSV),0.6381739713251591,8.0
SL7TSS,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6706406056880951,5.0
GG7007,Institutionen för geologiska vetenskaper (IGV),0.6197846333185831,3.0
UQ202A,Specialpedagogiska institutionen,0.7567097544670105,3.0
ENSE75,Engelska institutionen,0.6278515607118607,4.0
ENFO75,Engelska institutionen,0.8104198575019836,1.0
UM3005,Institutionen för ämnesdidaktik,0.6985444128513336,3.0
GE5017,Institutionen för naturgeografi,0.68233239899079,6.0
ENSYH9,Engelska institutionen,0.7243589957555135,3.0
ENP1H9,Engelska institutionen,0.6222561113536358,4.0
KO7007,Kemikum,0.647050698598226,6.0
SV7054,Statsvetenskapliga institutionen,0.7523276011149088,6.0
FV7013,Institutionen för mediestudier,0.3445560932159424,2.0
GG5014,Institutionen för geologiska vetenskaper (IGV),0.6153355121612549,5.0
PH4001,Institutionen för folkhälsovetenskap,0.396299347281456,2.0
EC7104,Nationalekonomiska institutionen,0.6569703251123429,5.0
ENAEV0,Engelska institutionen,0.6138625182211399,4.0
ENLYV0,Engelska institutionen,0.7189224779605865,5.0
LK6030,Historiska institutionen,0.7215113259024091,9.0
MM8018,Matematiska institutionen,0.5318950518965722,10.0
CT8040,Institutionen för svenska och flerspråkighet,0.8111529151598612,3.0
TVPERF,Institutionen för kultur och estetik,0.6526928134262562,4.0
FE6602,Företagsekonomiska institutionen,0.6809695490768978,7.0
FE6603,Företagsekonomiska institutionen,0.5931381642818451,10.0
FE6604,Företagsekonomiska institutionen,0.711034506559372,4.0
FE6605,Företagsekonomiska institutionen,0.5373023500045141,6.0
FE6607,Företagsekonomiska institutionen,0.712500810623169,6.0
FE6608,Företagsekonomiska institutionen,0.7504514455795288,5.0
FE6609,Företagsekonomiska institutionen,0.6428553362687429,6.0
FE6611,Företagsekonomiska institutionen,0.7476844659873417,7.0
KZ8001,Kemikum,0.645938155055046,5.0
KZ8002,Kemikum,0.6212609797716141,5.0
KZ8005,Kemikum,0.4017922444535153,7.0
MO7013,Meteorologiska institutionen (MISU),0.6435616314411163,3.0
MO7014,Meteorologiska institutionen (MISU),0.6854976452887058,4.0
UM7040,Institutionen för ämnesdidaktik,0.7468824088573456,4.0
UM8014,Institutionen för ämnesdidaktik,0.7323162208000819,3.0
ST720A,Statistiska institutionen,0.5520076677203178,6.0
ST721A,Statistiska institutionen,0.7338787019252777,4.0
IH5211,Institutionen för kultur och estetik,0.6621325872838497,6.0
UM2023,Institutionen för ämnesdidaktik,0.8528684775034586,3.0
UM2024,Institutionen för ämnesdidaktik,0.8588064213593801,3.0
AS7015,Institutionen för astronomi,0.7432954162359238,2.0
AS7016,Institutionen för astronomi,0.6693376414477825,4.0
AS7017,Institutionen för astronomi,0.48988990020006895,4.0
IB316C,Institutionen för data- och systemvetenskap (DSV),0.7582004368305206,1.0
MM7018,Matematiska institutionen,0.7550058513879776,2.0
KA5003,Kemikum,0.6336408972740173,5.0
BL7028,Institutionen för biologisk grundutbildning (BIG),0.7218617081642151,5.0
BL8049,Institutionen för biologisk grundutbildning (BIG),0.6740305721759796,5.0
BL8050,Institutionen för biologisk grundutbildning (BIG),0.6619417071342468,8.0
BL8051,Institutionen för biologisk grundutbildning (BIG),0.6620785817503929,4.0
ST423A,Statistiska institutionen,0.7955948611100515,3.0
ST422A,Statistiska institutionen,0.680375836789608,4.0
ST425A,Statistiska institutionen,0.632684987783432,5.0
ENPS27,Engelska institutionen,0.7382012009620667,3.0
GG7014,Institutionen för geologiska vetenskaper (IGV),0.6434684693813324,4.0
FI100L,Filosofiska institutionen,0.7339397817850113,4.0
UE2102,Barn- och ungdomsvetenskapliga institutionen,0.6393338404595852,8.0
BAL730,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.879922404885292,4.0
BAL740,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8647547364234924,2.0
KZ4007,Institutionen för miljövetenskap (ACES),0.6852324803670248,6.0
JKA952,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.7643112540245056,1.0
ENRFH1,Engelska institutionen,0.6149709522724152,4.0
MT7027,Matematiska institutionen,0.6950992166996002,5.0
MT7028,Matematiska institutionen,0.6255653376380602,6.0
LVAK03,Institutionen för kultur och estetik,0.7378516122698784,4.0
LVAK04,Institutionen för kultur och estetik,0.7921605110168457,1.0
LVAK05,Institutionen för kultur och estetik,0.7577557414770126,4.0
KV5242,Institutionen för kultur och estetik,0.7860510547955831,3.0
UQ147F,Specialpedagogiska institutionen,0.7412026772896448,6.0
LIM005,Institutionen för lingvistik,0.7487836852669716,4.0
UQ162F,Specialpedagogiska institutionen,0.9028500318527222,1.0
SO7400,Sociologiska institutionen,0.8248854279518127,5.0
UQ156F,Specialpedagogiska institutionen,0.8168953359127045,3.0
UQ161F,Specialpedagogiska institutionen,0.7261950820684433,4.0
IH5214,Institutionen för kultur och estetik,0.6812458982070287,3.0
LVAK11,Institutionen för kultur och estetik,0.7136872708797455,1.0
LVAK12,Institutionen för kultur och estetik,0.8351700901985168,1.0
IB912C,Institutionen för data- och systemvetenskap (DSV),0.9012829065322876,1.0
LVAK14,Institutionen för kultur och estetik,0.760204017162323,1.0
IB880C,Institutionen för data- och systemvetenskap (DSV),0.6304089613258839,4.0
IB881C,Institutionen för data- och systemvetenskap (DSV),0.6429259032011032,6.0
UQ419F,Specialpedagogiska institutionen,0.6780928298830986,4.0
UQ420F,Specialpedagogiska institutionen,0.6940280109643936,5.0
LVAK18,Institutionen för kultur och estetik,0.8708391785621643,1.0
LVAK19,Institutionen för kultur och estetik,0.8125366866588593,1.0
PSMT32,Psykologiska institutionen,0.6072835574547449,6.0
LVAK21,Institutionen för kultur och estetik,0.8602110147476196,1.0
SLRSU7,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7714933454990387,4.0
UM2025,Institutionen för ämnesdidaktik,0.7999991774559021,5.0
MM8021,Matematiska institutionen,0.5032589882612228,1.0
MM8022,Matematiska institutionen,0.5640820264816284,1.0
GG4028,Institutionen för geologiska vetenskaper (IGV),0.6914590775966645,5.0
LIM006,Institutionen för lingvistik,0.7270418107509613,2.0
ARA803,Institutionen för arkeologi och antikens kultur,0.7667596638202667,1.0
SA6001,Socialantropologiska institutionen,0.7173681527376174,5.0
UQ004K,Specialpedagogiska institutionen,0.7631730735301971,4.0
UQ003K,Specialpedagogiska institutionen,0.7635073587298393,4.0
UQ001K,Specialpedagogiska institutionen,0.7813679426908493,4.0
SV202F,Statsvetenskapliga institutionen,0.7237970232963562,4.0
LVAK27,Institutionen för kultur och estetik,0.7616702020168304,1.0
DA7048,Matematiska institutionen,0.6539692401885986,5.0
KA7006,Kemikum,0.5708108395338058,6.0
SA3002,Socialantropologiska institutionen,0.684088972210884,10.0
IB432C,Institutionen för data- och systemvetenskap (DSV),0.7031131327152252,5.0
IB433C,Institutionen för data- och systemvetenskap (DSV),0.7255309621493021,3.0
IB437C,Institutionen för data- och systemvetenskap (DSV),0.4439654588699341,5.0
IB439C,Institutionen för data- och systemvetenskap (DSV),0.6969203352928162,4.0
IB440C,Institutionen för data- och systemvetenskap (DSV),0.6684442460536957,3.0
IB441C,Institutionen för data- och systemvetenskap (DSV),0.7186427116394043,1.0
SOB220,Sociologiska institutionen,0.7228037814299265,3.0
IB444C,Institutionen för data- och systemvetenskap (DSV),0.6293921768665314,5.0
IB446C,Institutionen för data- och systemvetenskap (DSV),0.774629145860672,4.0
IB449C,Institutionen för data- och systemvetenskap (DSV),0.6005473392350333,7.0
IB454C,Institutionen för data- och systemvetenskap (DSV),0.6717143456141154,6.0
IB455C,Institutionen för data- och systemvetenskap (DSV),0.6916484296321869,5.0
IB458C,Institutionen för data- och systemvetenskap (DSV),0.6928893439471722,8.0
NU3012,Institutionen för medicinsk näringslära,0.6571687042713166,5.0
ENSL75,Engelska institutionen,0.556881445646286,5.0
ABMCG4,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.7168037792046865,9.0
GG8019,Institutionen för geologiska vetenskaper (IGV),0.5827420592308045,5.0
ABPEGF,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.7342482566833496,5.0
HI4100,Historiska institutionen,0.6168492995202541,8.0
HI8036,Historiska institutionen,0.8439804017543793,2.0
HI8037,Historiska institutionen,0.5293546865383784,3.0
CT7120,Institutionen för svenska och flerspråkighet,0.7326077222824097,5.0
CT7130,Institutionen för svenska och flerspråkighet,0.8023472353816032,4.0
CT7140,Institutionen för svenska och flerspråkighet,0.8261571109294892,5.0
BL7032,Institutionen för biologisk grundutbildning (BIG),0.6083103237407548,7.0
LIM011,Institutionen för lingvistik,0.8619489371776581,2.0
EC2109,Nationalekonomiska institutionen,0.6334617560108503,6.0
ENG1H1,Engelska institutionen,0.39740924164652824,4.0
SLPOX4,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.48656530380249025,5.0
SLRYX4,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.521316647529602,6.0
SLTJX4,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.5071161955595016,5.0
FI20N1,Filosofiska institutionen,0.6418409824371338,10.0
FI30N1,Filosofiska institutionen,0.5381631180644035,6.0
AR3001,Institutionen för arkeologi och antikens kultur,0.5873020410537719,5.0
